id_unidadegeradora;uge_id;instal;maquina;id_tpcombustivel;dtini_oper;din_des;din_iniapur
1719;ESBECI0UG10;IVX175;IVX1751774;OD;2002-06-06 00:00:00;2006-01-01;
1720;ESBECI0UG9 ;IVX175;IVX1751775;OD;2002-06-06 00:00:00;2006-01-01;
1721;ESBECI0UG8 ;IVX175;IVX1751776;OD;2002-06-06 00:00:00;2006-01-01;
1722;ESBECI0UG6 ;IVX175;IVX1751777;OD;2002-06-06 00:00:00;2006-01-01;
1723;ESBECI0UG4 ;IVX175;IVX1751778;OD;2002-06-06 00:00:00;2006-01-01;
1724;GOUSCB0UG1 ;IVX192;IVX1921779;HD;1997-04-30 00:00:00;;1997-04-30 00:00:00
1725;GOUHST0UG2 ;IVX118;IVX1181780;HD;2010-08-28 00:00:00;;2010-08-28 00:00:00
1726;SPPRO-0UG2 ;IVX310;IVX3101781;HD;1975-04-01 00:00:00;;1996-01-01 00:00:00
1727;SCUHIT0UG4 ;IVX82;IVX821782;HD;2000-12-23 00:00:00;;2000-12-23 00:00:00
1728;ESBECI0UG3 ;IVX175;IVX1751783;OD;2002-06-06 00:00:00;2006-01-01;
1729;ESBECI0UG1 ;IVX175;IVX1751784;OD;2002-06-06 00:00:00;2006-01-01;
1730;MGCUSL0UG39;IVX204;IVX2041785;OD;2002-07-13 00:00:00;2005-01-01;
1731;MGCUSL0UG37;IVX204;IVX2041786;OD;2002-07-13 00:00:00;2005-01-01;
1732;MGCUSL0UG36;IVX204;IVX2041787;OD;2002-07-13 00:00:00;2005-01-01;
1733;MGCUSL0UG34;IVX204;IVX2041788;OD;2002-07-13 00:00:00;2005-01-01;
1734;MGCUSL0UG33;IVX204;IVX2041789;OD;2002-07-13 00:00:00;2005-01-01;
1735;MGCUSL0UG31;IVX204;IVX2041790;OD;2002-07-13 00:00:00;2005-01-01;
1736;MGCUSL0UG30;IVX204;IVX2041791;OD;2002-07-13 00:00:00;2005-01-01;
1737;MGCUSL0UG29;IVX204;IVX2041792;OD;2002-07-13 00:00:00;2005-01-01;
1738;MGCUSL0UG27;IVX204;IVX2041793;OD;2002-07-13 00:00:00;2005-01-01;
1739;MGCUSL0UG25;IVX204;IVX2041794;OD;2002-07-13 00:00:00;2005-01-01;
1740;MGCUSL0UG24;IVX204;IVX2041795;OD;2002-07-13 00:00:00;2005-01-01;
1741;MGCUSL0UG23;IVX204;IVX2041796;OD;2002-07-13 00:00:00;2005-01-01;
1742;AMTA--0UG4 ;IVX139;IVX1391797;GS;1990-12-31 00:00:00;;
1743;RJUSCP0UG1 ;IVX105;IVX1051798;GS;1977-07-07 00:00:00;;1996-01-01 00:00:00
1744;AMTA--0UG3 ;IVX139;IVX1391799;GS;1990-12-31 00:00:00;;
1745;RSUSJE0UG3 ;IVX283;IVX2831800;CV;1997-01-01 00:00:00;2018-12-12;1997-01-01 00:00:00
1746;CEEGCT0UG1 ;IVX106;IVX1061801;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1747;CEEGCC0UG1 ;IVX344;IVX3441802;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1748;BAUTFA0UG1 ;IVX156;IVX1561803;GS;2003-10-13 00:00:00;2021-03-16;2003-10-13 00:00:00
1749;BAUTC-0UG5 ;IVX92;IVX921804;GD;2003-03-31 00:00:00;2018-10-05;2003-03-31 00:00:00
1750;BAUTC-0UG4 ;IVX92;IVX921805;GD;2003-06-06 00:00:00;2018-10-05;2003-06-06 00:00:00
1751;BAUTCA0UG1 ;IVX155;IVX1551806;MS;2014-10-31 00:00:00;;2021-01-01 00:00:00
1752;BAUTBC0UG3 ;IVX36;IVX361807;OL;2002-08-21 00:00:00;;2013-09-01 00:00:00
1753;BASK010UG1 ;IVX325;IVX3251808;MS;2010-11-26 00:00:00;;
1754;APSAJ-0UG4 ;IVX143;IVX1431809;HD;2014-12-19 00:00:00;;2014-12-19 00:00:00
1755;AMGE--0UG5 ;IVX133;IVX1331810;GS;2006-12-15 00:00:00;;
1756;RSUSJE0UG2 ;IVX283;IVX2831811;CV;1997-01-01 00:00:00;2018-12-12;1998-09-01 00:00:00
1757;RSUSJE0UG1 ;IVX283;IVX2831812;CV;1997-01-01 00:00:00;2018-12-12;1998-01-01 00:00:00
1758;AMTA--0UG2 ;IVX139;IVX1391813;GS;1990-12-31 00:00:00;;
1759;ESBECI0UG2 ;IVX175;IVX1751814;OD;2002-06-06 00:00:00;2006-01-01;
1760;MGCUSL0UG40;IVX204;IVX2041815;OD;2002-07-13 00:00:00;2005-01-01;
1761;RJUSCP0UG3 ;IVX105;IVX1051816;OL;2003-03-01 00:00:00;2003-03-01;
1762;PEGCCB0UG3 ;IVX235;IVX2351817;OD;2002-03-15 00:00:00;2006-01-01;
1763;PEGCCB0UG2 ;IVX235;IVX2351818;OD;2002-03-15 00:00:00;2006-01-01;
1764;PEGCCB0UG1 ;IVX235;IVX2351819;OD;2002-03-15 00:00:00;2006-01-01;
1765;AMJA--0UG5 ;IVX134;IVX1341820;GS;2013-07-09 00:00:00;;
1766;AMJA--0UG1 ;IVX134;IVX1341821;GS;2013-07-09 00:00:00;;
1767;AMTA--0UG5 ;IVX139;IVX1391822;GS;1990-12-31 00:00:00;;
1768;GOUHCB0UG2 ;IVX67;IVX671823;HD;2002-08-14 00:00:00;;2002-08-14 00:00:00
1769;GOUHCB0UG1 ;IVX67;IVX671824;HD;2002-05-22 00:00:00;;2002-05-22 00:00:00
1770;GOUHBC0UG2 ;IVX188;IVX1881825;HD;2010-07-29 00:00:00;;2010-07-29 00:00:00
1771;MAUTM30UG58;IVX195;IVX1951826;CC;2016-07-01 00:00:00;;2016-07-01 00:00:00
1772;MAUTM30UG52;IVX195;IVX1951827;GS;2016-07-01 00:00:00;;2016-07-01 00:00:00
1773;MAUTM30UG51;IVX195;IVX1951828;GS;2016-07-01 00:00:00;;2016-07-01 00:00:00
1774;CEEGTU0UG1 ;IVX169;IVX1691829;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1775;BANGCD0UG4 ;IVX74;IVX741830;DO;2002-10-29 00:00:00;2005-01-01;
1776;CEEGTI0UG1 ;IVX168;IVX1681831;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1777;ROUHJI0UG24;IVX341;IVX3411832;HD;2015-06-11 00:00:00;;2015-06-11 00:00:00
1778;ROUHJI0UG23;IVX341;IVX3411833;HD;2015-06-25 00:00:00;;2015-06-25 00:00:00
1779;CEEGTE0UG1 ;IVX38;IVX381834;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1780;CEEGPC0UG1 ;IVX167;IVX1671835;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1781;CEEGJN0UG1 ;IVX166;IVX1661836;OD;2008-01-01 00:00:00;2022-08-09;2013-01-01 00:00:00
1782;CEBRFZ0UG9 ;IVX158;IVX1581837;DO;2002-11-20 00:00:00;2005-07-01;2005-01-01 00:00:00
1783;CEBRFZ0UG8 ;IVX158;IVX1581838;DO;2002-11-20 00:00:00;2005-07-01;2005-01-01 00:00:00
1784;CEBRFZ0UG7 ;IVX158;IVX1581839;DO;2002-11-20 00:00:00;2005-07-01;2005-01-01 00:00:00
1785;CEBRFZ0UG6 ;IVX158;IVX1581840;DO;2002-11-20 00:00:00;2005-07-01;2005-01-01 00:00:00
1786;CEBRFZ0UG4 ;IVX158;IVX1581841;DO;2002-11-20 00:00:00;2005-07-01;2005-01-01 00:00:00
1787;CEBRFZ0UG3 ;IVX158;IVX1581842;DO;2002-11-20 00:00:00;2005-07-01;2005-01-01 00:00:00
1788;CEBRFZ0UG2 ;IVX158;IVX1581843;DO;2002-11-20 00:00:00;2005-07-01;2005-01-01 00:00:00
1789;CEBRFZ0UG1 ;IVX158;IVX1581844;DO;2002-11-20 00:00:00;2005-07-01;2005-01-01 00:00:00
1790;RJUSCP0UG2 ;IVX105;IVX1051845;GS;1977-07-07 00:00:00;;1996-01-01 00:00:00
1791;GOUCD-0UG10;IVX187;IVX1871846;HD;1994-01-31 00:00:00;;1996-01-01 00:00:00
1792;SPPPR-0UG13;IVX309;IVX3091847;HD;2002-10-30 00:00:00;;2002-10-30 00:00:00
1793;SPPPR-0UG11;IVX309;IVX3091848;HD;2001-10-10 00:00:00;;2001-10-10 00:00:00
1794;SEBGLG0UG3 ;IVX86;IVX861849;OD;2002-06-29 00:00:00;2005-01-01;
1795;SEBGCP0UG11;IVX296;IVX2961850;OD;2002-06-23 00:00:00;2005-01-01;
1796;SEBGCP0UG10;IVX296;IVX2961851;OD;2002-06-23 00:00:00;2005-01-01;
1797;SEBGCP0UG9 ;IVX296;IVX2961852;OD;2002-06-23 00:00:00;2005-01-01;
1798;SEBGCP0UG8 ;IVX296;IVX2961853;OD;2002-06-23 00:00:00;2005-01-01;
1799;SEBGCP0UG5 ;IVX296;IVX2961854;OD;2002-06-23 00:00:00;2005-01-01;
1800;SEBGCP0UG4 ;IVX296;IVX2961855;OD;2002-06-23 00:00:00;2005-01-01;
1801;SEBGCP0UG3 ;IVX296;IVX2961856;OD;2002-06-23 00:00:00;2005-01-01;
1802;SEBGCP0UG2 ;IVX296;IVX2961857;OD;2002-06-23 00:00:00;2005-01-01;
1803;ALBGPP0UG9 ;IVX129;IVX1291858;OD;2002-06-26 00:00:00;2005-01-01;
1804;SEBGLG0UG14;IVX86;IVX861859;OD;2002-06-29 00:00:00;2005-01-01;
1805;SEBGLG0UG13;IVX86;IVX861860;OD;2002-06-29 00:00:00;2005-01-01;
1806;SEBGLG0UG12;IVX86;IVX861861;OD;2002-06-29 00:00:00;2005-01-01;
1807;SEBGLG0UG4 ;IVX86;IVX861862;OD;2002-06-29 00:00:00;2005-01-01;
1808;SEBGLG0UG10;IVX86;IVX861863;OD;2002-06-29 00:00:00;2005-01-01;
1809;ALBGPP0UG6 ;IVX129;IVX1291864;OD;2002-06-26 00:00:00;2005-01-01;
1810;ALBGPP0UG5 ;IVX129;IVX1291865;OD;2002-06-26 00:00:00;2005-01-01;
1811;ALBGPP0UG3 ;IVX129;IVX1291866;OD;2002-06-26 00:00:00;2005-01-01;
1812;SPPI--0UG3 ;IVX306;IVX3061867;CC;1961-01-02 00:00:00;;2009-07-11 00:00:00
1813;SPPI--0UG2 ;IVX306;IVX3061868;GS;1960-01-01 00:00:00;;1996-01-01 00:00:00
1814;SPPI--0UG1 ;IVX306;IVX3061869;GS;1954-03-01 00:00:00;;1996-01-01 00:00:00
1815;ALBGPP0UG2 ;IVX129;IVX1291870;OD;2002-06-26 00:00:00;2005-01-01;
1816;ALBGMD0UG10;IVX128;IVX1281871;OD;2002-06-09 00:00:00;2005-01-01;
1817;ALBGMD0UG8 ;IVX128;IVX1281872;OD;2002-06-09 00:00:00;2005-01-01;
1818;ALBGMD0UG6 ;IVX128;IVX1281873;OD;2002-06-09 00:00:00;2005-01-01;
1819;ALBGMD0UG5 ;IVX128;IVX1281874;OD;2002-06-09 00:00:00;2005-01-01;
1820;ALBGMD0UG4 ;IVX128;IVX1281875;OD;2002-06-09 00:00:00;2005-01-01;
1821;ALBGMD0UG3 ;IVX128;IVX1281876;OD;2002-06-09 00:00:00;2005-01-01;
1822;SEBGLG0UG9 ;IVX86;IVX861877;OD;2002-06-29 00:00:00;2005-01-01;
1823;BAUPR10UG3 ;IVX57;IVX571878;GS;2018-10-16 00:00:00;;2018-10-16 00:00:00
1824;SEBGLG0UG5 ;IVX86;IVX861879;OD;2002-06-29 00:00:00;2005-01-01;
1825;SEBGLG0UG8 ;IVX86;IVX861880;OD;2002-06-29 00:00:00;2005-01-01;
1826;BAEGJG0UG18;IVX145;IVX1451881;OD;2002-06-28 00:00:00;2005-01-01;
1827;BAEGJG0UG17;IVX145;IVX1451882;OD;2002-06-28 00:00:00;2005-01-01;
1828;PEUTPE0UG3 ;IVX94;IVX941883;CC;2004-05-15 00:00:00;;2004-05-15 00:00:00
1829;PEUTPE0UG2 ;IVX94;IVX941884;GS;2004-05-15 00:00:00;;2004-05-15 00:00:00
1830;PEUTPE0UG1 ;IVX94;IVX941885;GS;2004-05-15 00:00:00;;2004-05-15 00:00:00
1831;PEUPF10UG7 ;IVX241;IVX2411886;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
1832;PEUPF10UG6 ;IVX241;IVX2411887;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
1833;PEUPF10UG5 ;IVX241;IVX2411888;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
1834;GOUHBC0UG1 ;IVX188;IVX1881889;HD;2010-06-19 00:00:00;;2010-06-19 00:00:00
1835;GOUEP-0UG3 ;IVX189;IVX1891890;HD;2006-09-07 00:00:00;;2006-09-07 00:00:00
1836;GOUEP-0UG2 ;IVX189;IVX1891891;HD;2006-09-07 00:00:00;;2006-09-07 00:00:00
1837;GOUEP-0UG1 ;IVX189;IVX1891892;HD;2006-09-07 00:00:00;;2006-09-07 00:00:00
1838;GOUCD-0UG9 ;IVX187;IVX1871893;HD;1993-04-30 00:00:00;;1996-01-01 00:00:00
1839;SEBGLG0UG6 ;IVX86;IVX861894;OD;2002-06-29 00:00:00;2005-01-01;
1840;GOUCD-0UG8 ;IVX187;IVX1871895;HD;1976-03-31 00:00:00;;1996-01-01 00:00:00
1841;GOUCD-0UG6 ;IVX187;IVX1871896;HD;1975-04-30 00:00:00;;1996-01-01 00:00:00
1842;GOUCD-0UG5 ;IVX187;IVX1871897;HD;1972-01-31 00:00:00;;1996-01-01 00:00:00
1843;BAEGJG0UG15;IVX145;IVX1451898;OD;2002-06-28 00:00:00;2005-01-01;
1844;BAEGJG0UG13;IVX145;IVX1451899;OD;2002-06-28 00:00:00;2005-01-01;
1845;BAEGJG0UG12;IVX145;IVX1451900;OD;2002-06-28 00:00:00;2005-01-01;
1846;BAEGJG0UG11;IVX145;IVX1451901;OD;2002-06-28 00:00:00;2005-01-01;
1847;BAEGJG0UG9 ;IVX145;IVX1451902;OD;2002-06-28 00:00:00;2005-01-01;
1848;BAEGJG0UG8 ;IVX145;IVX1451903;OD;2002-06-28 00:00:00;2005-01-01;
1849;BAEGJG0UG6 ;IVX145;IVX1451904;OD;2002-06-28 00:00:00;2005-01-01;
1850;BAEGJG0UG5 ;IVX145;IVX1451905;OD;2002-06-28 00:00:00;2005-01-01;
1851;BAEGJG0UG3 ;IVX145;IVX1451906;OD;2002-06-28 00:00:00;2005-01-01;
1852;BAEGJG0UG2 ;IVX145;IVX1451907;OD;2008-01-01 00:00:00;2011-02-15;2008-01-01 00:00:00
1853;SEBGLG0UG16;IVX86;IVX861908;OD;2002-06-29 00:00:00;2005-01-01;
1854;GOUCD-0UG7 ;IVX187;IVX1871909;HD;1977-02-28 00:00:00;;1996-01-01 00:00:00
1855;BAEGJG0UG19;IVX145;IVX1451910;OD;2002-06-28 00:00:00;2005-01-01;
1856;BAUPR10UG2 ;IVX57;IVX571911;GS;2018-10-16 00:00:00;;2018-10-16 00:00:00
1857;RNPEPM0UG60;IVX261;IVX2611912;OD;2002-07-06 00:00:00;2005-01-01;
1858;GOUCD-0UG2 ;IVX187;IVX1871913;HD;1959-04-30 00:00:00;;1996-01-01 00:00:00
1859;RSUPAL0UG2 ;IVX281;IVX2811914;OL;1968-10-01 00:00:00;2018-12-12;1996-01-01 00:00:00
1860;RSUPAL0UG1 ;IVX281;IVX2811915;OL;1968-05-13 00:00:00;2018-12-12;1996-01-01 00:00:00
1861;RNPEPM0UG40;IVX261;IVX2611916;OD;2002-07-06 00:00:00;2005-01-01;
1862;RNPEPM0UG39;IVX261;IVX2611917;OD;2002-07-06 00:00:00;2005-01-01;
1863;RNPEPM0UG36;IVX261;IVX2611918;OD;2002-07-06 00:00:00;2005-01-01;
1864;RNPEPM0UG35;IVX261;IVX2611919;OD;2002-07-06 00:00:00;2005-01-01;
1865;RNPEPM0UG34;IVX261;IVX2611920;OD;2002-07-06 00:00:00;2005-01-01;
1866;RNPEPM0UG33;IVX261;IVX2611921;OD;2002-07-06 00:00:00;2005-01-01;
1867;RNPEPM0UG31;IVX261;IVX2611922;OD;2002-07-06 00:00:00;2005-01-01;
1868;RNPEPM0UG29;IVX261;IVX2611923;OD;2002-07-06 00:00:00;2005-01-01;
1869;RNPEPM0UG28;IVX261;IVX2611924;OD;2002-07-06 00:00:00;2005-01-01;
1870;RNPEPM0UG27;IVX261;IVX2611925;OD;2002-07-06 00:00:00;2005-01-01;
1871;GOUCD-0UG3 ;IVX187;IVX1871926;HD;1968-01-31 00:00:00;;1996-01-01 00:00:00
1872;RNPEPM0UG25;IVX261;IVX2611927;OD;2002-07-06 00:00:00;2005-01-01;
1873;RNUPT-0UG8 ;IVX268;IVX2681928;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1874;RNUPT-0UG7 ;IVX268;IVX2681929;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1875;RNUPT-0UG6 ;IVX268;IVX2681930;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1876;RNPEPM0UG22;IVX261;IVX2611931;OD;2002-07-06 00:00:00;2005-01-01;
1877;RNPEPM0UG21;IVX261;IVX2611932;OD;2002-07-06 00:00:00;2005-01-01;
1878;RNPEPM0UG19;IVX261;IVX2611933;OD;2002-07-06 00:00:00;2005-01-01;
1879;RNPEPM0UG18;IVX261;IVX2611934;OD;2002-07-06 00:00:00;2005-01-01;
1880;RNPEPM0UG17;IVX261;IVX2611935;OD;2002-07-06 00:00:00;2005-01-01;
1881;SPEZR-0UG2 ;IVX43;IVX431936;GS;2009-11-17 00:00:00;;2009-11-17 00:00:00
1882;SPEUC-0UG4 ;IVX335;IVX3351937;HD;1980-01-01 00:00:00;;1996-01-01 00:00:00
1883;SPEUC-0UG3 ;IVX335;IVX3351938;HD;1980-01-01 00:00:00;;1996-01-01 00:00:00
1884;RNUPT-0UG10;IVX268;IVX2681939;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1885;RNUPT-0UG1 ;IVX268;IVX2681940;OD;2009-03-03 00:00:00;;2009-03-03 00:00:00
1886;RNPEPM0UG24;IVX261;IVX2611941;OD;2002-07-06 00:00:00;2005-01-01;
1887;BAUPR10UG1 ;IVX57;IVX571942;GS;2018-10-16 00:00:00;;2018-10-16 00:00:00
1888;GOUCD-0UG4 ;IVX187;IVX1871943;HD;1968-01-31 00:00:00;;1996-01-01 00:00:00
1889;PYIT500UG9A;IVX113;IVX1131944;HD;2006-09-01 00:00:00;;2006-09-01 00:00:00
1890;RNPEPM0UG59;IVX261;IVX2611945;OD;2002-07-06 00:00:00;2005-01-01;
1891;RNPEPM0UG57;IVX261;IVX2611946;OD;2002-07-06 00:00:00;2005-01-01;
1892;RNPEPM0UG56;IVX261;IVX2611947;OD;2002-07-06 00:00:00;2005-01-01;
1893;RNPEPM0UG54;IVX261;IVX2611948;OD;2002-07-06 00:00:00;2005-01-01;
1894;RNPEPM0UG53;IVX261;IVX2611949;OD;2002-07-06 00:00:00;2005-01-01;
1895;RNPEPM0UG52;IVX261;IVX2611950;OD;2002-07-06 00:00:00;2005-01-01;
1896;RNPEPM0UG50;IVX261;IVX2611951;OD;2002-07-06 00:00:00;2005-01-01;
1897;RNPEPM0UG48;IVX261;IVX2611952;OD;2002-07-06 00:00:00;2005-01-01;
1898;RNPEPM0UG47;IVX261;IVX2611953;OD;2002-07-06 00:00:00;2005-01-01;
1899;RNPEPM0UG46;IVX261;IVX2611954;OD;2002-07-06 00:00:00;2005-01-01;
1900;RSUSJO0UG2 ;IVX284;IVX2841955;HD;2011-06-04 00:00:00;;2011-06-04 00:00:00
1901;RSUSJO0UG1 ;IVX284;IVX2841956;HD;2011-03-29 00:00:00;;2011-03-29 00:00:00
1902;RSUPRE0UG2 ;IVX339;IVX3391957;HD;1973-02-01 00:00:00;;1996-01-01 00:00:00
1903;PYIT500UG9 ;IVX113;IVX1131958;HD;1988-03-01 00:00:00;;1996-01-01 00:00:00
1904;RJCSA-0UG3 ;IVX255;IVX2551959;RS;2011-01-01 00:00:00;;2011-01-01 00:00:00
1905;MGUSIM0UG5 ;IVX55;IVX551960;HD;1981-03-01 00:00:00;;1996-01-01 00:00:00
1906;MGUSIM0UG4 ;IVX55;IVX551961;HD;1981-01-01 00:00:00;;1996-01-01 00:00:00
1907;MGUSIM0UG3 ;IVX55;IVX551962;HD;1980-04-01 00:00:00;;1996-01-01 00:00:00
1908;RNPEPM0UG45;IVX261;IVX2611963;OD;2002-07-06 00:00:00;2005-01-01;
1909;RNPEPM0UG42;IVX261;IVX2611964;OD;2002-07-06 00:00:00;2005-01-01;
1910;RNPEPM0UG41;IVX261;IVX2611965;OD;2002-07-06 00:00:00;2005-01-01;
1911;SPORI-0UG4 ;IVX61;IVX611966;HD;2005-04-16 00:00:00;2005-04-16;
1912;SPJAG-0UG2 ;IVX319;IVX3191967;HD;1972-01-02 00:00:00;;1996-01-01 00:00:00
1913;SPJAG-0UG1 ;IVX319;IVX3191968;HD;1973-01-04 00:00:00;;1996-01-01 00:00:00
1914;RSUPRE0UG1 ;IVX339;IVX3391969;HD;1973-01-01 00:00:00;;1996-01-01 00:00:00
1915;RSUPME0UG4 ;IVX282;IVX2821970;CV;1987-02-01 00:00:00;2018-12-12;1996-01-01 00:00:00
1916;RSUPME0UG3 ;IVX282;IVX2821971;CV;1986-01-01 00:00:00;2018-12-12;1996-01-01 00:00:00
1917;RJCSA-0UG1 ;IVX255;IVX2551972;RS;2011-01-01 00:00:00;;2011-01-01 00:00:00
1918;RJCSA-0UG2 ;IVX255;IVX2551973;RS;2011-01-01 00:00:00;;2011-01-01 00:00:00
1919;SPPPR-0UG12;IVX309;IVX3091974;HD;2002-01-30 00:00:00;;2002-01-30 00:00:00
1920;BAEGJG0UG20;IVX145;IVX1451975;OD;2002-06-28 00:00:00;2005-01-01;
1921;BAEGJG0UG24;IVX145;IVX1451976;OD;2002-06-28 00:00:00;2005-01-01;
1922;RJPPS-0UG1 ;IVX122;IVX1221977;HD;1962-04-01 00:00:00;;1996-01-01 00:00:00
1923;RJNLP-0UG16;IVX119;IVX1191978;HD;1954-03-01 00:00:00;;1996-01-01 00:00:00
1924;RJNLP-0UG15;IVX119;IVX1191979;HD;1954-02-01 00:00:00;;1996-01-01 00:00:00
1925;RJNLP-0UG14;IVX119;IVX1191980;HD;1954-01-01 00:00:00;;1996-01-01 00:00:00
1926;RJNLP-0UG13;IVX119;IVX1191981;HD;1954-02-01 00:00:00;;1996-01-01 00:00:00
1927;RJNLP-0UG12;IVX119;IVX1191982;HD;1953-04-01 00:00:00;;1996-01-01 00:00:00
1928;RJNLP-0UG11;IVX119;IVX1191983;HD;1953-04-01 00:00:00;;1996-01-01 00:00:00
1929;RJILH-0UG5 ;IVX120;IVX1201984;HD;1949-04-01 00:00:00;;1996-01-01 00:00:00
1930;RJILH-0UG4 ;IVX120;IVX1201985;HD;1937-03-01 00:00:00;;1996-01-01 00:00:00
1931;RJILH-0UG3 ;IVX120;IVX1201986;HD;1929-04-01 00:00:00;;1996-01-01 00:00:00
1932;RJILH-0UG2 ;IVX120;IVX1201987;HD;1924-03-01 00:00:00;;1996-01-01 00:00:00
1933;RJILH-0UG1 ;IVX120;IVX1201988;HD;1924-03-01 00:00:00;;1996-01-01 00:00:00
1934;RJFTN-0UGC ;IVX337;IVX3371989;HD;1947-01-01 00:00:00;;1996-01-01 00:00:00
1935;RJPPS-0UG2 ;IVX122;IVX1221990;HD;1963-01-01 00:00:00;;1996-01-01 00:00:00
1936;RJFTN-0UGB ;IVX337;IVX3371991;HD;1942-02-01 00:00:00;;1996-01-01 00:00:00
1937;PEUTSD0UG9 ;IVX350;IVX3501992;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1938;PEUTSD0UG8 ;IVX350;IVX3501993;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1939;PEUTSD0UG7 ;IVX350;IVX3501994;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1940;PEUTSD0UG6 ;IVX350;IVX3501995;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1941;PEUTSD0UG5 ;IVX350;IVX3501996;OL;2013-02-06 00:00:00;;2013-02-06 00:00:00
1942;PEUTSD0UG4 ;IVX350;IVX3501997;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1943;PEUTSD0UG3 ;IVX350;IVX3501998;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1944;PEUTSD0UG2 ;IVX350;IVX3501999;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1945;PEUTSD0UG17;IVX350;IVX3502000;OL;2013-02-01 00:00:00;;2013-02-01 00:00:00
1946;PEUTSD0UG16;IVX350;IVX3502001;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1947;PEUTSD0UG15;IVX350;IVX3502002;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1948;PEUTSD0UG14;IVX350;IVX3502003;OL;2013-01-30 00:00:00;;2013-01-30 00:00:00
1949;BAEGJG0UG48;IVX145;IVX1452004;OD;2002-06-28 00:00:00;2005-01-01;
1950;RJFTN-0UGA ;IVX337;IVX3372005;HD;1940-01-01 00:00:00;;1996-01-01 00:00:00
1951;BAEGJG0UG47;IVX145;IVX1452006;OD;2002-06-28 00:00:00;2005-01-01;
1952;RJUHSI0UG3 ;IVX257;IVX2572007;HD;2013-06-07 00:00:00;;2013-06-07 00:00:00
1953;RJUSAN0UG2 ;IVX48;IVX482008;NC;2006-02-25 00:00:00;;2006-02-25 00:00:00
1954;SPPPR-0UG10;IVX309;IVX3092009;HD;2001-07-11 00:00:00;;2001-07-11 00:00:00
1955;SPPPR-0UG1 ;IVX309;IVX3092010;HD;1999-01-23 00:00:00;;1999-01-23 00:00:00
1956;SPPJU-0UG2 ;IVX308;IVX3082011;HD;2002-09-12 00:00:00;;2002-09-12 00:00:00
1957;SPPJU-0UG1 ;IVX308;IVX3082012;HD;2002-10-08 00:00:00;;2002-10-08 00:00:00
1958;SPPI--0UG4 ;IVX306;IVX3062013;CC;1954-03-01 00:00:00;;2009-07-11 00:00:00
1959;SPILS-0UG12;IVX301;IVX3012014;HD;1975-04-01 00:00:00;;1996-01-01 00:00:00
1960;SPILS-0UG11;IVX301;IVX3012015;HD;1975-03-01 00:00:00;;1996-01-01 00:00:00
1961;SPILS-0UG10;IVX301;IVX3012016;HD;1975-02-01 00:00:00;;1996-01-01 00:00:00
1962;SPILS-0UG1 ;IVX301;IVX3012017;HD;1973-03-01 00:00:00;;1996-01-01 00:00:00
1963;SPIBI-0UG3 ;IVX110;IVX1102018;HD;1969-02-01 00:00:00;;1996-01-01 00:00:00
1964;SPIBI-0UG2 ;IVX110;IVX1102019;HD;1969-02-01 00:00:00;;1996-01-01 00:00:00
1965;SPIBI-0UG1 ;IVX110;IVX1102020;HD;1969-02-01 00:00:00;;1996-01-01 00:00:00
1966;SPHBS-0UG16;IVX77;IVX772021;HD;1961-04-01 00:00:00;;1996-01-01 00:00:00
1967;RJUSAN0UG1 ;IVX256;IVX2562022;NC;1977-07-07 00:00:00;;1996-01-01 00:00:00
1968;SPHBS-0UG15;IVX77;IVX772023;HD;1960-01-01 00:00:00;;1996-01-01 00:00:00
1969;SPHBS-0UG13;IVX77;IVX772024;HD;1956-02-01 00:00:00;;1996-01-01 00:00:00
1970;SPHBS-0UG12;IVX77;IVX772025;HD;1956-01-01 00:00:00;;1996-01-01 00:00:00
1971;SPHBS-0UG11;IVX77;IVX772026;HD;1956-01-01 00:00:00;;1996-01-01 00:00:00
1972;SPHBE-0UG8 ;IVX77;IVX772027;HD;1956-01-01 00:00:00;;1996-01-01 00:00:00
